snp	daf	PSV	candidate	enrichment
1858489	0.525000	1	0	0
1860535	0.533333	1	0	0
1862297	0.425000	1	0	0
1864889	0.558333	1	0	0
1866102	0.275000	1	0	0
1866254	0.375000	1	0	0
1867268	0.216667	1	0	0
1867324	0.308333	1	0	0
1867688	0.283333	1	0	0
1868068	0.200000	1	0	0
1871315	0.583333	1	0	0
1872282	0.250000	1	1	0
1873174	0.625000	1	0	0
1873906	0.291667	1	1	0
1874346	0.608333	1	0	0
1874869	0.616667	1	0	0
1875508	0.841667	1	0	0
1876278	0.616667	1	0	0
1877502	0.616667	1	0	0
1877876	0.841667	1	0	0
1878109	0.616667	1	0	0
1878647	0.616667	1	0	0
1880827	0.650000	1	0	0
1881565	0.841667	1	0	0
1881678	0.841667	1	0	0
1882940	0.616667	1	0	0
1883581	0.841667	1	0	0
1883776	0.841667	1	0	0
1885183	0.650000	1	0	0
1888883	0.650000	1	0	0
1890795	0.650000	1	0	0
1891806	0.841667	1	0	0
1893488	0.291667	1	1	0
1893948	0.841667	1	0	0
1894029	0.841667	1	0	0
1894636	0.841667	1	0	0
1896856	0.841667	1	0	0
1897209	0.841667	1	0	0
1898987	0.841667	1	0	0
1900257	0.841667	1	0	0
1900657	0.841667	1	0	0
1900974	0.841667	1	0	0
1901639	0.575000	1	0	0
1902291	0.233333	1	1	0
1902467	0.250000	1	1	0
1902511	0.250000	1	1	0
1902530	0.575000	1	0	0
1903494	0.841667	1	0	0
1905790	0.575000	1	0	0
1906094	0.541667	1	0	0
1906567	0.575000	1	0	0
1907627	0.575000	1	0	0
1908632	0.575000	1	0	0
1909391	0.575000	1	0	0
1909834	0.541667	1	1	0
1910069	0.841667	1	0	0
1910095	0.841667	1	0	0
1910250	0.841667	1	0	0
1911755	0.841667	1	0	0
1911792	0.841667	1	0	0
1912694	0.841667	1	0	0
1915897	0.841667	1	0	0
1916493	0.841667	1	0	0
1917283	0.841667	1	0	0
1917889	0.575000	1	0	0
1919012	0.841667	1	0	0
1922664	0.650000	1	0	0
1923105	0.841667	1	0	0
1926147	0.250000	1	1	0
1926622	0.841667	1	0	0
1927946	0.575000	1	0	0
1929143	0.575000	1	0	0
1929939	0.575000	1	0	0
1930080	0.575000	1	0	0
1930258	0.650000	1	0	0
1931269	0.291667	1	1	0
1931914	0.841667	1	0	0
1932158	0.291667	1	1	0
1933991	0.841667	1	0	0
1934005	0.841667	1	0	0
1934253	0.541667	1	0	0
1934623	0.575000	1	0	0
1934662	0.575000	1	0	0
1936277	0.841667	1	0	0
1937321	0.650000	1	0	0
1937939	0.575000	1	0	0
1938637	0.575000	1	0	0
1939131	0.841667	1	0	0
1939309	0.841667	1	0	0
1939927	0.575000	1	0	0
1940496	0.575000	1	0	0
1941289	0.841667	1	0	0
1942333	0.841667	1	0	0
1943442	0.841667	1	0	0
1943509	0.841667	1	0	0
1944714	0.841667	1	0	0
1946544	0.225000	1	1	0
1946949	0.575000	1	0	0
1947643	0.258333	1	0	0
1948250	0.841667	1	0	0
1948716	0.841667	1	0	0
1949574	0.841667	1	0	0
1949660	0.841667	1	0	0
1949848	0.841667	1	0	0
1951163	0.575000	1	0	0
1951527	0.575000	1	0	0
1952101	0.241667	1	0	0
1952617	0.841667	1	0	0
1956864	0.841667	1	0	0
1956971	0.841667	1	0	0
1957687	0.575000	1	1	0
1958402	0.841667	1	0	0
1960198	0.841667	1	0	0
1960955	0.575000	1	1	0
1961353	0.841667	1	0	0
1962960	0.575000	1	1	0
1963339	0.575000	1	1	0
1963975	0.650000	1	0	0
1964632	0.841667	1	0	0
1964837	0.575000	1	1	0
1966372	0.841667	1	0	0
1966529	0.841667	1	0	0
1969276	0.841667	1	0	0
1969525	0.575000	1	1	0
1969640	0.841667	1	0	0
1970249	0.575000	1	0	0
1971802	0.841667	1	0	0
1972043	0.575000	1	0	0
1972416	0.650000	1	0	0
1972681	0.650000	1	0	0
1972907	0.841667	1	0	0
1973485	0.808333	1	0	0
1973592	0.525000	1	0	0
1973945	0.241667	1	0	0
1975513	0.266667	1	0	0
1976497	0.233333	1	0	0
1977255	0.766667	1	0	0
1977459	0.533333	1	0	0
1977586	0.766667	1	0	0
1977732	0.266667	1	1	0
1978220	0.233333	1	0	0
1978579	0.233333	1	0	0
1978951	0.766667	1	0	0
1979014	0.766667	1	0	0
1979554	0.533333	1	0	0
1979665	0.383333	1	0	0
1980627	0.233333	1	0	0
1981022	0.266667	1	1	0
1981545	0.533333	1	0	0
1981999	0.616667	1	0	0
1982047	0.533333	1	0	0
1982078	0.533333	1	0	0
1982504	0.400000	1	0	0
1982718	0.400000	1	0	0
1982909	0.600000	1	0	0
1983244	0.600000	1	0	0
1983270	0.516667	1	0	0
1983320	0.516667	1	0	0
1983514	0.516667	1	1	0
1983710	0.200000	1	0	0
1983725	0.400000	1	0	0
1985251	0.625000	1	0	0
1985400	0.375000	1	0	0
1987036	0.375000	1	0	0
1987130	0.541667	1	0	0
1987805	0.325000	1	0	0
1987816	0.575000	1	0	0
1988007	0.575000	1	0	0
1988869	0.575000	1	0	0
1989419	0.325000	1	0	0
1989696	0.325000	1	0	0
1989913	0.675000	1	0	0
1991263	0.675000	1	0	0
1991487	0.675000	1	0	0
1991868	0.675000	1	0	0
1992361	0.575000	1	0	0
1992552	0.266667	1	1	0
1992717	0.675000	1	0	0
1992761	0.325000	1	0	0
1993458	0.675000	1	0	0
1993781	0.325000	1	0	0
1993781	0.325000	1	0	0
1993952	0.675000	1	0	0
1993976	0.575000	1	0	0
1994584	0.291667	1	0	0
1994993	0.708333	1	0	0
1995442	0.608333	1	0	0
1997132	0.291667	1	0	0
1997336	0.708333	1	0	0
1997464	0.291667	1	0	0
1997779	0.291667	1	0	0
1998008	0.708333	1	0	0
1998196	0.291667	1	0	0
1998362	0.708333	1	0	0
1998710	0.291667	1	0	0
1999912	0.608333	1	0	0
2000181	0.291667	1	0	0
2000789	0.291667	1	0	0
2002460	0.650000	1	0	0
2005239	0.233333	1	0	0
2005468	0.233333	1	0	0
2006272	0.475000	1	0	0
2006551	0.208333	1	0	0
2006825	0.208333	1	0	0
2006943	0.225000	1	0	0
2008128	0.233333	1	0	0
2008367	0.208333	1	0	0
2008583	0.208333	1	0	0
2009332	0.208333	1	0	0
2009884	0.241667	1	0	0
2011238	0.475000	1	0	0
2011477	0.241667	1	0	0
2011878	0.208333	1	0	0
2011908	0.241667	1	0	0
2012166	0.683333	1	0	0
2012502	0.316667	1	1	0
2012528	0.475000	1	0	0
2012700	0.466667	1	0	0
2012975	0.683333	1	0	0
2013398	0.466667	1	0	0
2013499	0.316667	1	1	0
2013873	0.208333	1	0	0
2014309	0.258333	1	0	0
2014617	0.216667	1	0	0
2015391	0.466667	1	0	0
2015574	0.316667	1	1	0
2015939	0.466667	1	0	0
2016049	0.358333	1	1	0
2016201	0.300000	1	0	0
2016666	0.341667	1	1	0
2016723	0.425000	1	0	0
2017020	0.283333	1	1	0
2017445	0.575000	1	0	0
2018116	0.408333	1	0	0
2018592	0.283333	1	0	0
2018898	0.408333	1	0	0
2019353	0.533333	1	0	0
2019367	0.283333	1	0	0
2020470	0.533333	1	0	0
2020767	0.591667	1	0	0
2021479	0.408333	1	0	0
2021698	0.383333	1	0	0
2021786	0.408333	1	0	0
2022226	0.283333	1	1	0
2022988	0.275000	1	1	0
2023043	0.533333	1	0	0
2023207	0.408333	1	0	0
2023693	0.533333	1	0	0
2025579	0.408333	1	0	0
2025769	0.408333	1	0	0
2026270	0.516667	1	0	0
2026640	0.408333	1	0	0
2026967	0.408333	1	0	0
2027390	0.516667	1	0	0
2028522	0.241667	1	1	0
2028568	0.525000	1	0	0
2028631	0.366667	1	0	0
2029008	0.283333	1	0	0
2029427	0.241667	1	1	0
2030520	0.283333	1	0	0
2030558	0.266667	1	1	0
2030860	0.541667	1	0	0
2031074	0.283333	1	0	0
2031316	0.283333	1	0	0
2031804	0.516667	1	0	0
2032512	0.308333	1	0	0
2033090	0.691667	1	0	0
2033914	0.283333	1	0	0
2035052	0.458333	1	0	0
2035303	0.308333	1	0	0
2035384	0.233333	1	0	0
2035693	0.341667	1	1	0
2036155	0.308333	1	0	0
2036209	0.308333	1	0	0
2036264	0.308333	1	0	0
2036440	0.308333	1	0	0
2036797	0.258333	1	0	0
2037378	0.600000	1	0	0
2038040	0.266667	1	0	0
2038646	0.808333	1	0	0
2039637	0.216667	1	0	0
2040347	0.633333	1	0	0
2042874	0.633333	1	0	0
2042921	0.633333	1	0	0
2042927	0.816667	1	0	0
2043066	0.633333	1	0	0
2043906	0.633333	1	0	0
2043949	0.633333	1	0	0
2044458	0.441667	1	0	0
2044883	0.633333	1	0	0
2046314	0.816667	1	0	0
2046481	0.816667	1	0	0
2046585	0.633333	1	0	0
2048772	0.816667	1	0	0
2048924	0.816667	1	0	0
2049538	0.633333	1	0	0
2050431	0.816667	1	0	0
2051449	0.466667	1	0	0
2051833	0.816667	1	0	0
2052419	0.816667	1	0	0
2052794	0.466667	1	0	0
2053563	0.350000	1	0	0
2053726	0.816667	1	0	0
2053873	0.816667	1	0	0
2054587	0.466667	1	0	0
2055522	0.350000	1	0	0
2056137	0.816667	1	0	0
2056316	0.425000	1	0	0
2058042	0.391667	1	0	0
2058850	0.425000	1	0	0
2059082	0.308333	1	1	0
2059641	0.816667	1	0	0
2059835	0.391667	1	0	0
2060036	0.816667	1	0	0
2060698	0.391667	1	0	0
2061460	0.383333	1	1	0
2061694	0.816667	1	0	0
2061702	0.816667	1	0	0
2062448	0.566667	1	0	0
2062470	0.566667	1	0	0
2062568	0.608333	1	0	0
2064076	0.341667	1	0	0
2064319	0.341667	1	0	0
2064487	0.333333	1	0	0
2064568	0.266667	1	0	0
2065031	0.458333	1	0	0
2065502	0.250000	1	0	0
2066226	0.258333	1	0	0
2066562	0.741667	1	0	0
2067701	0.758333	1	0	0
2068351	0.750000	1	0	0
2068417	0.241667	1	0	0
2069617	0.733333	1	0	0
2069853	0.266667	1	0	0
2070102	0.725000	1	0	0
2070754	0.500000	1	0	0
2072880	0.508333	1	0	0
2073235	0.508333	1	0	0
2075711	0.208333	1	0	0
2078065	0.208333	1	0	0
2080051	0.358333	1	0	0
2080255	0.516667	1	0	0
2080453	0.208333	1	0	0
2080480	0.250000	1	0	0
2085067	0.208333	1	0	0
2085749	0.250000	1	0	0
2093936	0.233333	1	0	0
2095588	0.258333	1	0	0
2095904	0.266667	1	0	0
2096260	0.733333	1	0	0
2096326	0.266667	1	0	0
2096711	0.216667	1	0	0
2097265	0.325000	1	0	0
2097439	0.216667	1	0	0
2098739	0.216667	1	0	0
2099571	0.216667	1	0	0
2099770	0.783333	1	0	0
2099794	0.783333	1	0	0
2100019	0.783333	1	0	0
2100038	0.233333	1	0	0
2100071	0.216667	1	0	0
2100526	0.783333	1	0	0
2100949	0.216667	1	0	0
2101126	0.216667	1	0	0
2101160	0.216667	1	0	0
2101742	0.325000	1	0	0
2102746	0.783333	1	0	0
2102822	0.783333	1	0	0
2104063	0.783333	1	0	0
2104630	0.225000	1	0	0
2105321	0.216667	1	0	0
2105346	0.216667	1	0	0
2105445	0.783333	1	0	0
2105639	0.783333	1	0	0
2106003	0.216667	1	0	0
2106548	0.216667	1	0	0
2106815	0.216667	1	0	0
2106841	0.216667	1	0	0
2106934	0.216667	1	0	0
2107715	0.216667	1	0	0
2107903	0.216667	1	0	0
2108651	0.216667	1	0	0
2109025	0.558333	1	0	0
2109038	0.783333	1	0	0
2109389	0.216667	1	0	0
2110396	0.216667	1	0	0
2110993	0.783333	1	0	0
2111198	0.783333	1	0	0
2111348	0.216667	1	0	0
2111576	0.558333	1	0	0
2111659	0.216667	1	0	0
2111720	0.225000	1	0	0
2112234	0.783333	1	0	0
2112347	0.558333	1	0	0
2112557	0.216667	1	0	0
2112861	0.216667	1	0	0
2113611	0.783333	1	0	0
2114459	0.558333	1	0	0
2115239	0.783333	1	0	0
2115441	0.216667	1	0	0
2115769	0.216667	1	0	0
2115840	0.391667	1	0	0
2116363	0.783333	1	0	0
2116394	0.216667	1	0	0
2116457	0.791667	1	0	0
2116700	0.791667	1	0	0
2117210	0.208333	1	0	0
2117269	0.791667	1	0	0
2117551	0.216667	1	0	0
2117657	0.800000	1	0	0
2119143	0.375000	1	0	0
2119202	0.200000	1	0	0
2119774	0.800000	1	0	0
2122561	0.416667	1	0	0
2125206	0.200000	1	0	0
2125449	0.558333	1	0	0
2125906	0.450000	1	0	0
2126254	0.450000	1	0	0
2126873	0.458333	1	0	0
2127265	0.350000	1	0	0
2127740	0.350000	1	0	0
2128652	0.641667	1	0	0
2129530	0.658333	1	0	0
2129535	0.658333	1	0	0
2129945	0.641667	1	0	0
2130220	0.358333	1	0	0
2130504	0.641667	1	0	0
2131210	0.241667	1	0	0
2131878	0.233333	1	0	0
2132319	0.633333	1	0	0
2132668	0.375000	1	0	0
2134643	0.375000	1	0	0
2134924	0.358333	1	0	0
2139089	0.383333	1	0	0
2139512	0.275000	1	0	0
2139644	0.283333	1	0	0
2142303	0.666667	1	0	0
2143097	0.341667	1	0	0
2144453	0.208333	1	0	0
2144636	0.650000	1	0	0
2144975	0.358333	1	0	0
2147683	0.233333	1	0	0
2148896	0.216667	1	0	0
2149017	0.783333	1	0	0
2150083	0.491667	1	0	0
2150174	0.350000	1	0	0
2150251	0.500000	1	0	0
2150295	0.291667	1	0	0
2150310	0.708333	1	0	0
2154131	0.266667	1	0	0
2154470	0.258333	1	0	0
2155703	0.258333	1	0	0
2157841	0.575000	1	0	0
2162314	0.558333	1	0	0
2173437	0.258333	1	0	0
2174896	0.900000	1	0	0
2175215	0.308333	1	0	0
2175379	0.308333	1	0	0
2179271	0.683333	1	0	0
2179928	0.291667	1	0	0
2182147	0.300000	1	0	0
2182631	0.233333	1	0	0
2183150	0.833333	1	0	0
2184436	0.833333	1	0	0
2184911	0.358333	1	0	0
2185651	0.333333	1	0	0
2191852	0.291667	1	0	0
2192076	0.250000	1	0	0
2197520	0.391667	1	0	0
2198368	0.391667	1	0	0
2199109	0.383333	1	0	0
2199635	0.258333	1	0	0
2201477	0.258333	1	0	0
2201775	0.266667	1	0	0
2201929	0.258333	1	0	0
2203486	0.200000	1	0	0
2211418	0.333333	1	0	0
2213634	0.341667	1	0	0
2214235	0.383333	1	0	0
2215826	0.450000	1	0	0
2216022	0.608333	1	0	0
2216627	0.208333	1	0	0
2216769	0.333333	1	0	0
2217217	0.208333	1	0	0
2217580	0.216667	1	0	0
2217722	0.783333	1	0	0
2217823	0.216667	1	0	0
2219948	0.283333	1	0	0
2220465	0.208333	1	0	0
2220558	0.791667	1	0	0
2220587	0.208333	1	0	0
2220730	0.208333	1	0	0
2221677	0.633333	1	0	0
2222835	0.641667	1	0	0
2224597	0.375000	1	0	0
2226277	0.691667	1	0	0
2226542	0.375000	1	0	0
2226863	0.300000	1	0	0
2230643	0.216667	1	0	0
2232102	0.691667	1	0	0
2232354	0.691667	1	0	0
2233478	0.308333	1	0	0
2233524	0.308333	1	0	0
2236299	0.308333	1	0	0
2236505	0.375000	1	0	0
2236769	0.691667	1	0	0
2237513	0.691667	1	0	0
2237864	0.300000	1	0	0
2237976	0.700000	1	0	0
2238260	0.250000	1	0	0
2239097	0.250000	1	0	0
2239711	0.625000	1	0	0
2240741	0.741667	1	0	0
2241355	0.208333	1	0	0
2242474	0.750000	1	0	0
2242684	0.750000	1	0	0
2245236	0.300000	1	0	0
2247346	0.858333	1	0	0
2247560	0.216667	1	0	0
2248786	0.858333	1	0	0
2249251	0.858333	1	0	0
2249280	0.858333	1	0	0
2249599	0.866667	1	0	0
2250112	0.866667	1	0	0
2250369	0.866667	1	0	0
2250610	0.925000	1	0	0
2254160	0.800000	1	0	0
2257528	0.875000	1	0	0
2259062	0.808333	1	0	0
2259511	0.308333	1	0	0
2259979	0.258333	1	0	0
2260116	0.208333	1	0	0
2260544	0.566667	1	0	0
2261007	0.208333	1	0	0
2261791	0.366667	1	0	0
2261990	0.433333	1	0	0
2262542	0.258333	1	0	0
2262627	0.433333	1	0	0
2263416	0.408333	1	0	0
2263516	0.408333	1	0	0
2263692	0.366667	1	0	0
2264133	0.408333	1	0	0
2264480	0.258333	1	0	0
2264975	0.200000	1	0	0
2265113	0.225000	1	0	0
2265559	0.775000	1	0	0
2265715	0.225000	1	0	0
2266313	0.225000	1	0	0
2266796	0.408333	1	0	0
2267459	0.258333	1	1	0
2268092	0.250000	1	0	0
2268169	0.250000	1	0	0
2268236	0.250000	1	0	0
2268341	0.258333	1	0	0
2268518	0.250000	1	0	0
2269937	0.350000	1	0	0
2270734	0.250000	1	0	0
2271557	0.341667	1	0	0
2272119	0.241667	1	0	0
2272875	0.350000	1	0	0
2273025	0.250000	1	0	0
2273098	0.341667	1	0	0
2273184	0.350000	1	0	0
2273684	0.341667	1	0	0
2274770	0.308333	1	0	0
2274958	0.241667	1	0	0
2275524	0.450000	1	0	0
2275551	0.250000	1	0	0
2275849	0.241667	1	0	0
2275850	0.450000	1	0	0
2276406	0.241667	1	0	0
2276950	0.450000	1	0	0
2277082	0.550000	1	0	0
2278737	0.241667	1	0	0
2278846	0.250000	1	0	0
2278852	0.250000	1	0	0
2279323	0.208333	1	0	0
2279672	0.300000	1	0	0
2279813	0.241667	1	1	0
2279974	0.550000	1	0	0
2280281	0.300000	1	0	0
2280536	0.791667	1	0	0
2280542	0.791667	1	0	0
2280736	0.241667	1	1	0
2280831	0.550000	1	0	0
2280929	0.550000	1	0	0
2281631	0.208333	1	0	0
2282475	0.250000	1	0	0
2282617	0.241667	1	0	0
2283768	0.241667	1	0	0
2284144	0.250000	1	0	0
2284178	0.266667	1	1	0
2284270	0.266667	1	1	0
2284505	0.258333	1	0	0
2284716	0.308333	1	0	0
2285653	0.233333	1	0	0
2285843	0.233333	1	0	0
2286094	0.233333	1	0	0
2286649	0.233333	1	0	0
2287240	0.275000	1	0	0
2287328	0.391667	1	0	0
2287353	0.391667	1	0	0
2288481	0.608333	1	0	0
2289218	0.308333	1	0	0
2289611	0.308333	1	0	0
2289702	0.308333	1	0	0
2290074	0.391667	1	0	0
2290157	0.308333	1	0	0
2290162	0.691667	1	0	0
2290190	0.391667	1	0	0
2290734	0.691667	1	0	0
2290926	0.691667	1	0	0
2291861	0.700000	1	0	0
2292066	0.291667	1	0	0
2292359	0.300000	1	0	0
2292737	0.700000	1	0	0
2292863	0.300000	1	0	0
2293034	0.700000	1	0	0
2294191	0.300000	1	0	0
2294376	0.200000	1	0	0
2294664	0.333333	1	0	0
2294969	0.333333	1	0	0
2295369	0.658333	1	0	0
2296126	0.333333	1	0	0
2296815	0.666667	1	0	0
2297155	0.666667	1	0	0
2297815	0.666667	1	0	0
2298373	0.341667	1	0	0
2298519	0.333333	1	0	0
2298599	0.658333	1	0	0
2298936	0.666667	1	0	0
2299466	0.333333	1	0	0
2299506	0.666667	1	0	0
2299565	0.333333	1	0	0
2300070	0.666667	1	0	0
2300989	0.658333	1	0	0
2301502	0.333333	1	0	0
2303001	0.325000	1	0	0
2303469	0.691667	1	0	0
2303678	0.300000	1	0	0
2303739	0.300000	1	0	0
2305321	0.808333	1	0	0
2305577	0.366667	1	0	0
2307191	0.241667	1	0	0
2307581	0.808333	1	0	0
2308542	0.800000	1	0	0
2309657	0.716667	1	0	0
2310064	0.325000	1	0	0
2311717	0.325000	1	0	0
2311842	0.275000	1	0	0
2315596	0.833333	1	0	0
2315925	0.833333	1	0	0
2316222	0.716667	1	0	0
2316733	0.266667	1	0	0
2318403	0.266667	1	0	0
2319059	0.266667	1	0	0
2321353	0.725000	1	0	0
2321718	0.266667	1	0	0
2321909	0.275000	1	0	0
2321976	0.275000	1	0	0
2325707	0.283333	1	0	0
2328643	0.908333	1	0	0
2328959	0.733333	1	0	0
2330707	0.341667	1	0	0
2333865	0.283333	1	0	0
2345236	0.400000	1	0	0
2347909	0.450000	1	0	0
2348783	0.291667	1	0	0
2349253	0.291667	1	0	0
2349913	0.500000	1	0	0
2352014	0.308333	1	0	0
2352208	0.308333	1	0	0
2354693	0.308333	1	0	0
2354706	0.308333	1	0	0
2355430	0.500000	1	0	0
2355584	0.500000	1	0	0
2355746	0.308333	1	0	0
2358359	0.266667	1	0	0
2359274	0.841667	1	0	0
2360155	0.816667	1	0	0
2360222	0.466667	1	0	0
2360899	0.208333	1	0	0
2361999	0.316667	1	0	0
2363040	0.408333	1	0	0
2364819	0.791667	1	0	0
2364864	0.316667	1	0	0
2365250	0.825000	1	0	0
2365408	0.316667	1	0	0
2366007	0.316667	1	0	0
2366250	0.316667	1	0	0
2366299	0.791667	1	0	0
2367735	0.825000	1	0	0
2368002	0.316667	1	0	0
2369496	0.825000	1	0	0
2369803	0.825000	1	0	0
2370269	0.841667	1	0	0
2373170	0.775000	1	0	0
2373597	0.225000	1	0	0
2374230	0.566667	1	0	0
2376872	0.566667	1	0	0
2380751	0.775000	1	0	0
2381462	0.808333	1	0	0
2382459	0.808333	1	0	0
2383145	0.808333	1	0	0
2383188	0.808333	1	0	0
2383397	0.225000	1	0	0
2384172	0.325000	1	0	0
2384593	0.775000	1	0	0
2384993	0.808333	1	0	0
2385503	0.775000	1	0	0
2387194	0.808333	1	0	0
2387237	0.775000	1	0	0
2387826	0.258333	1	0	0
2388054	0.741667	1	0	0
2388065	0.741667	1	0	0
2388833	0.741667	1	0	0
2389293	0.258333	1	0	0
2389417	0.741667	1	0	0
2390361	0.291667	1	0	0
2390558	0.308333	1	0	0
2390655	0.291667	1	0	0
2390736	0.708333	1	0	0
2390891	0.708333	1	0	0
2391024	0.225000	1	0	0
2391824	0.708333	1	0	0
2392157	0.258333	1	0	0
2392254	0.708333	1	0	0
2392374	0.308333	1	0	0
2392883	0.291667	1	0	0
2393265	0.258333	1	0	0
2393694	0.250000	1	0	0
2394583	0.258333	1	0	0
2394672	0.258333	1	0	0
2394937	0.241667	1	0	0
2395021	0.683333	1	0	0
2395075	0.316667	1	0	0
2396792	0.475000	1	0	0
2397491	0.233333	1	0	0
2397647	0.683333	1	0	0
2397953	0.316667	1	0	0
2398903	0.308333	1	0	0
2399502	0.691667	1	0	0
2399822	0.308333	1	0	0
2399826	0.308333	1	0	0
2400139	0.691667	1	0	0
2400383	0.308333	1	0	0
2400485	0.691667	1	0	0
2400585	0.483333	1	0	0
2400710	0.308333	1	0	0
2401423	0.308333	1	0	0
2401870	0.308333	1	0	0
2403785	0.241667	1	0	0
2404311	0.275000	1	0	0
2404650	0.208333	1	0	0
2405029	0.266667	1	0	0
2411633	0.283333	1	0	0
2412424	0.283333	1	0	0
2414189	0.200000	1	0	0
2414947	0.950000	1	0	0
2417870	0.241667	1	0	0
2420640	0.300000	1	0	0
2421314	0.275000	1	0	0
2422497	0.225000	1	0	0
2424290	0.208333	1	0	0
2428988	0.216667	1	0	0
2429052	0.208333	1	0	0
2431140	0.266667	1	0	0
2434776	0.266667	1	0	0
2436157	0.408333	1	0	0
2436710	0.258333	1	0	0
2438518	0.266667	1	0	0
2440193	0.266667	1	0	0
2440342	0.216667	1	0	0
2445814	0.258333	1	0	0
2446415	0.200000	1	0	0
2447244	0.225000	1	0	0
2447805	0.216667	1	0	0
2448471	0.883333	1	0	0
2451576	0.658333	1	0	0
2451604	0.658333	1	0	0
2451999	0.591667	1	0	0
2452198	0.425000	1	0	0
2453641	0.650000	1	0	0
2453747	0.650000	1	0	0
2453771	0.266667	1	0	0
2453902	0.400000	1	0	0
2454299	0.641667	1	0	0
2454843	0.275000	1	0	0
2455140	0.275000	1	0	0
2455166	0.275000	1	0	0
2455512	0.275000	1	0	0
2455652	0.275000	1	0	0
2456246	0.725000	1	0	0
2456743	0.275000	1	0	0
2460016	0.258333	1	0	0
2460250	0.258333	1	0	0
2461392	0.950000	1	0	0
2461434	0.950000	1	0	0
2462631	0.925000	1	0	0
2463465	0.733333	1	0	0
2463512	0.341667	1	0	0
2472364	0.416667	1	0	0
2475391	0.366667	1	0	0
2477938	0.250000	1	0	0
2481985	0.366667	1	0	0
2482979	0.366667	1	0	0
2483080	0.575000	1	0	0
2483422	0.450000	1	0	0
2485279	0.266667	1	0	0
2488264	0.616667	1	0	0
2491872	0.433333	1	0	0
2493607	0.366667	1	0	0
2496108	0.350000	1	0	0
2496171	0.350000	1	0	0
2496473	0.350000	1	0	0
2497187	0.350000	1	0	0
2498817	0.350000	1	0	0
2499685	0.591667	1	0	0
2502679	0.350000	1	0	0
2503881	0.350000	1	0	0
2507576	0.350000	1	0	0
2509143	0.291667	1	0	0
2509305	0.350000	1	0	0
2511931	0.350000	1	0	0
2512407	0.350000	1	0	0
2512908	0.591667	1	0	0
2515442	0.350000	1	0	0
2516621	0.591667	1	0	0
2519920	0.600000	1	0	0
2521108	0.600000	1	0	0
2524297	0.600000	1	0	0
2524659	0.341667	1	0	0
2525392	0.600000	1	0	0
2530308	0.341667	1	0	0
2532409	0.658333	1	0	0
2535009	0.658333	1	0	0
2538636	0.341667	1	0	0
2542523	0.600000	1	0	0
2543741	0.600000	1	0	0
2544117	0.600000	1	0	0
2547367	0.341667	1	0	0
2547782	0.458333	1	0	0
2548786	0.341667	1	0	0
2550518	0.291667	1	0	0
2551313	0.600000	1	0	0
2551868	0.341667	1	0	0
2555595	0.608333	1	0	0
2556107	0.341667	1	0	0
2561743	0.575000	1	0	0
2563504	0.200000	1	0	0
2563974	0.575000	1	0	0
2564838	0.375000	1	0	0
2565689	0.200000	1	0	0
2569321	0.200000	1	0	0
2570447	0.575000	1	0	0
2571230	0.375000	1	0	0
2573274	0.200000	1	0	0
2573558	0.375000	1	0	0
2576126	0.200000	1	0	0
2576886	0.200000	1	0	0
2578659	0.375000	1	0	0
2580709	0.200000	1	0	0
2581386	0.750000	1	0	0
2583404	0.750000	1	0	0
2583909	0.200000	1	0	0
2587844	0.200000	1	0	0
2588216	0.200000	1	0	0
2588538	0.750000	1	0	0
2590042	0.750000	1	0	0
2591182	0.750000	1	0	0
2591373	0.750000	1	0	0
2591678	0.200000	1	0	0
2591732	0.200000	1	0	0
2593056	0.200000	1	0	0
2593063	0.200000	1	0	0
2593732	0.200000	1	0	0
2594466	0.250000	1	0	0
2594831	0.200000	1	0	0
2595312	0.750000	1	0	0
2597938	0.200000	1	0	0
2598351	0.750000	1	0	0
2599758	0.475000	1	0	0
2600660	0.750000	1	0	0
2602162	0.200000	1	0	0
2602888	0.750000	1	0	0
2603173	0.200000	1	0	0
2604677	0.750000	1	0	0
2604895	0.200000	1	0	0
2605200	0.200000	1	0	0
2607364	0.200000	1	0	0
2611059	0.250000	1	0	0
2611955	0.325000	1	0	0
2612141	0.325000	1	0	0
2612820	0.200000	1	1	0
2612912	0.750000	1	0	0
2613461	0.250000	1	1	0
2614233	0.250000	1	1	0
2615259	0.200000	1	1	0
2615557	0.325000	1	0	0
2616559	0.250000	1	0	0
2616765	0.200000	1	0	0
2617415	0.200000	1	0	0
2618125	0.200000	1	0	0
2618467	0.750000	1	0	0
2618960	0.200000	1	0	0
2619205	0.200000	1	0	0
2621624	0.800000	1	0	0
2621657	0.200000	1	0	0
2622599	0.200000	1	0	0
2622815	0.333333	1	0	0
2622953	0.750000	1	0	0
2622984	0.200000	1	0	0
2625140	0.800000	1	0	0
2625709	0.750000	1	0	0
2626888	0.200000	1	0	0
2627154	0.200000	1	0	0
2627297	0.258333	1	0	0
2628711	0.258333	1	0	0
2633712	0.208333	1	0	0
2633724	0.950000	1	0	0
2633966	0.433333	1	0	0
2634296	0.225000	1	0	0
2636086	0.941667	1	0	0
2636888	0.691667	1	0	0
2640591	0.341667	1	0	0
2640976	0.341667	1	0	0
2641029	0.300000	1	0	0
2642468	0.375000	1	0	0
2645162	0.816667	1	0	0
2648545	0.333333	1	0	0
2649624	0.333333	1	0	0
2652031	0.333333	1	0	0
